ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|capacityPercentChange|capacityPercentChange_lower|capacityPercentChange_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|inventoryChange|inventoryChange_lower|inventoryChange_upper|nonOPECProductionChange|nonOPECProductionChange_lower|nonOPECProductionChange_upper|nonoecdConsumptionChange|nonoecdConsumptionChange_lower|nonoecdConsumptionChange_upper|oecdConsumptionChange|oecdConsumptionChange_lower|oecdConsumptionChange_upper|oilRigs|oilRigs_lower|oilRigs_upper|saudiProductionChange|saudiProductionChange_lower|saudiProductionChange_upper|weekly|weekly_lower|weekly_upper|worldConsumptionChange|worldConsumptionChange_lower|worldConsumptionChange_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-10-09|1980055.3544270445|2047246.7890179672|2056977.5107713556|1980055.3544270445|1980055.3544270445|72006.65118740089|72006.65118740089|72006.65118740089|15240.239413527484|15240.239413527484|15240.239413527484|71911.54049528448|71911.54049528448|71911.54049528448|13068.512211296313|13068.512211296313|13068.512211296313|207098.04750052912|207098.04750052912|207098.04750052912|-56334.61275514868|-56334.61275514868|-56334.61275514868|-26718.920739718356|-26718.920739718356|-26718.920739718356|-88326.43112787291|-88326.43112787291|-88326.43112787291|-7539.767860131694|-7539.767860131694|-7539.767860131694|95.11069211640755|95.11069211640755|95.11069211640755|15424.473852803188|15424.473852803188|15424.473852803188|0.0|0.0|0.0|2052062.0056144453
2020-10-10|1979286.8891844745|2045858.4597415722|2055471.894854849|1979286.8891844745|1979286.8891844745|71411.14544288046|71411.14544288046|71411.14544288046|14717.660482287256|14717.660482287256|14717.660482287256|71394.51959082994|71394.51959082994|71394.51959082994|12942.739432298018|12942.739432298018|12942.739432298018|207206.64433691223|207206.64433691223|207206.64433691223|-55411.29099701799|-55411.29099701799|-55411.29099701799|-25182.571348453563|-25182.571348453563|-25182.571348453563|-87350.761579941|-87350.761579941|-87350.761579941|-10025.631546387887|-10025.631546387887|-10025.631546387887|16.625852050542534|16.625852050542534|16.625852050542534|14497.730811132835|14497.730811132835|14497.730811132835|0.0|0.0|0.0|2050698.034627355
2020-10-11|1978518.4239419047|2044686.3970178755|2053598.34435996|1978518.4239419047|1978518.4239419047|70736.90635293166|70736.90635293166|70736.90635293166|14674.573538158309|14674.573538158309|14674.573538158309|70735.5134546655|70735.5134546655|70735.5134546655|12817.14516493939|12817.14516493939|12817.14516493939|207316.06638133884|207316.06638133884|207316.06638133884|-54487.55914791925|-54487.55914791925|-54487.55914791925|-24967.43756332628|-24967.43756332628|-24967.43756332628|-86376.23799839242|-86376.23799839242|-86376.23799839242|-12507.79780327242|-12507.79780327242|-12507.79780327242|1.3928982661766363|1.3928982661766363|1.3928982661766363|14266.76088313933|14266.76088313933|14266.76088313933|0.0|0.0|0.0|2049255.3302948363
2020-10-12|1977749.9586993349|2042990.8083583966|2052743.3894222274|1977749.9586993349|1977749.9586993349|70117.73138666834|70117.73138666834|70117.73138666834|14529.136590061129|14529.136590061129|14529.136590061129|70137.16293342701|70137.16293342701|70137.16293342701|12691.054612762866|12691.054612762866|12691.054612762866|207412.9032658569|207412.9032658569|207412.9032658569|-53559.04820028763|-53559.04820028763|-53559.04820028763|-24508.7133906775|-24508.7133906775|-24508.7133906775|-85399.81903259923|-85399.81903259923|-85399.81903259923|-14961.106682434729|-14961.106682434729|-14961.106682434729|-19.431546758659284|-19.431546758659284|-19.431546758659284|13932.75577074517|13932.75577074517|13932.75577074517|0.0|0.0|0.0|2047867.6900860032
2020-10-13|1976981.4934567653|2041406.0430825092|2051334.1619676037|1976981.4934567653|1976981.4934567653|69520.78091764449|69520.78091764449|69520.78091764449|14485.5659551483|14485.5659551483|14485.5659551483|69498.20750330512|69498.20750330512|69498.20750330512|12565.379845093285|12565.379845093285|12565.379845093285|207502.86066119716|207502.86066119716|207502.86066119716|-52644.91554521483|-52644.91554521483|-52644.91554521483|-24294.96247761888|-24294.96247761888|-24294.96247761888|-84413.73348462502|-84413.73348462502|-84413.73348462502|-17407.38145560664|-17407.38145560664|-17407.38145560664|22.573414339362095|22.573414339362095|22.573414339362095|13705.394004931724|13705.394004931724|13705.394004931724|0.0|0.0|0.0|2046502.2743744098
2020-10-14|1976213.0282141955|2040648.1342517002|2049957.2397947768|1976213.0282141957|1976213.0282141957|68854.58673696048|68854.58673696048|68854.58673696048|14412.723057126454|14412.723057126454|14412.723057126454|68933.44642844422|68933.44642844422|68933.44642844422|12439.94159558857|12439.94159558857|12439.94159558857|207594.89889597928|207594.89889597928|207594.89889597928|-51749.24835444514|-51749.24835444514|-51749.24835444514|-24076.21410246015|-24076.21410246015|-24076.21410246015|-83416.57884439769|-83416.57884439769|-83416.57884439769|-19884.145451995304|-19884.145451995304|-19884.145451995304|-78.85969148371483|-78.85969148371483|-78.85969148371483|13612.0696330482|13612.0696330482|13612.0696330482|0.0|0.0|0.0|2045067.614951156
2020-10-15|1975444.5629716255|2038655.9978468798|2048445.1637815947|1975444.5629716255|1975444.5629716255|68217.8302915571|68217.8302915571|68217.8302915571|14357.067725812758|14357.067725812758|14357.067725812758|68255.24191008681|68255.24191008681|68255.24191008681|12314.340397984057|12314.340397984057|12314.340397984057|207713.41751916648|207713.41751916648|207713.41751916648|-50848.63942017542|-50848.63942017542|-50848.63942017542|-23753.73644065971|-23753.73644065971|-23753.73644065971|-82418.11346770906|-82418.11346770906|-82418.11346770906|-22381.6705326338|-22381.6705326338|-22381.6705326338|-37.41161852971462|-37.41161852971462|-37.41161852971462|13272.576128301516|13272.576128301516|13272.576128301516|0.0|0.0|0.0|2043662.3932631826
2020-10-16|1974676.0977290557|2037232.1393540988|2047201.8175523|1974676.0977290557|1974676.0977290557|67531.55598068213|67531.55598068213|67531.55598068213|14320.412401269097|14320.412401269097|14320.412401269097|67436.4452885658|67436.4452885658|67436.4452885658|12191.084156873532|12191.084156873532|12191.084156873532|207926.42585852955|207926.42585852955|207926.42585852955|-49953.25689223399|-49953.25689223399|-49953.25689223399|-23867.421108918654|-23867.421108918654|-23867.421108918654|-81440.32476064895|-81440.32476064895|-81440.32476064895|-24980.35818597419|-24980.35818597419|-24980.35818597419|95.11069211631715|95.11069211631715|95.11069211631715|13239.88381966938|13239.88381966938|13239.88381966938|0.0|0.0|0.0|2042207.6537097378
2020-10-17|1973907.6324864859|2035687.391316291|2045811.6631578468|1973907.6324864859|1973907.6324864859|66936.05023616148|66936.05023616148|66936.05023616148|13797.833470029858|13797.833470029858|13797.833470029858|66919.42438411065|66919.42438411065|66919.42438411065|12065.311377875241|12065.311377875241|12065.311377875241|208035.02269491262|208035.02269491262|208035.02269491262|-49029.93513410335|-49029.93513410335|-49029.93513410335|-22331.071717656578|-22331.071717656578|-22331.071717656578|-80464.65521271703|-80464.65521271703|-80464.65521271703|-27466.221872230457|-27466.221872230457|-27466.221872230457|16.62585205083526|16.62585205083526|16.62585205083526|12313.140778000361|12313.140778000361|12313.140778000361|0.0|0.0|0.0|2040843.6827226474
2020-10-18|1973139.1672439158|2034476.6655492298|2044483.5405329964|1973139.1672439158|1973139.1672439158|66261.81114621303|66261.81114621303|66261.81114621303|13754.746525900218|13754.746525900218|13754.746525900218|66260.41824794687|66260.41824794687|66260.41824794687|11939.717110516607|11939.717110516607|11939.717110516607|208144.44473933917|208144.44473933917|208144.44473933917|-48106.20328500454|-48106.20328500454|-48106.20328500454|-22115.937932526947|-22115.937932526947|-22115.937932526947|-79490.13163116846|-79490.13163116846|-79490.13163116846|-29948.388129114697|-29948.388129114697|-29948.388129114697|1.392898266165101|1.392898266165101|1.392898266165101|12082.170850005512|12082.170850005512|12082.170850005512|0.0|0.0|0.0|2039400.9783901288
2020-10-19|1972370.7020013463|2033198.5192441586|2042908.734664013|1972370.7020013463|1972370.7020013463|65642.63617994975|65642.63617994975|65642.63617994975|13609.309577802753|13609.309577802753|13609.309577802753|65662.06772670845|65662.06772670845|65662.06772670845|11813.626558340087|11813.626558340087|11813.626558340087|208241.28162385715|208241.28162385715|208241.28162385715|-47177.69233737294|-47177.69233737294|-47177.69233737294|-21657.213759877217|-21657.213759877217|-21657.213759877217|-78513.71266537526|-78513.71266537526|-78513.71266537526|-32401.69700827693|-32401.69700827693|-32401.69700827693|-19.431546758694868|-19.431546758694868|-19.431546758694868|11748.165737610798|11748.165737610798|11748.165737610798|0.0|0.0|0.0|2038013.3381812961
2020-10-20|1971602.2367587765|2031861.985740731|2041597.508642665|1971602.2367587765|1971602.2367587765|65045.6857109259|65045.6857109259|65045.6857109259|13565.738942889504|13565.738942889504|13565.738942889504|65023.11229658681|65023.11229658681|65023.11229658681|11687.951790670499|11687.951790670499|11687.951790670499|208331.23901919738|208331.23901919738|208331.23901919738|-46263.55968230009|-46263.55968230009|-46263.55968230009|-21443.46284681733|-21443.46284681733|-21443.46284681733|-77527.627117401|-77527.627117401|-77527.627117401|-34847.97178144892|-34847.97178144892|-34847.97178144892|22.573414339107035|22.573414339107035|22.573414339107035|11520.803971796764|11520.803971796764|11520.803971796764|0.0|0.0|0.0|2036647.9224697023
2020-10-21|1970605.4459195463|2029743.1779178185|2039647.5299103926|1970605.4459195463|1970605.4459195463|64358.73484555557|64358.73484555557|64358.73484555557|13477.395038238677|13477.395038238677|13477.395038238677|64437.594537039484|64437.594537039484|64437.594537039484|11563.457147229428|11563.457147229428|11563.457147229428|208423.27725324288|208423.27725324288|208423.27725324288|-45367.89254144837|-45367.89254144837|-45367.89254144837|-21210.383909667693|-21210.383909667693|-21210.383909667693|-76547.1830052478|-76547.1830052478|-76547.1830052478|-37324.729925570515|-37324.729925570515|-37324.729925570515|-78.85969148390839|-78.85969148390839|-78.85969148390839|11423.654480262878|11423.654480262878|11423.654480262878|0.0|0.0|0.0|2034964.180765102
2020-10-22|1969608.6550803157|2028502.4164087982|2038355.944895345|1969608.6550803157|1969608.6550803157|63701.22171546608|63701.22171546608|63701.22171546608|13406.238700295507|13406.238700295507|13406.238700295507|63738.63333399624|63738.63333399624|63738.63333399624|11438.799555688558|11438.799555688558|11438.799555688558|208541.79587569323|208541.79587569323|208541.79587569323|-44467.28365709651|-44467.28365709651|-44467.28365709651|-20873.57568587462|-20873.57568587462|-20873.57568587462|-75565.42815663326|-75565.42815663326|-75565.42815663326|-39822.24915394164|-39822.24915394164|-39822.24915394164|-37.41161853014587|-37.41161853014587|-37.41161853014587|11080.335855864963|11080.335855864963|11080.335855864963|0.0|0.0|0.0|2033309.8767957818
2020-10-23|1968611.8642410855|2026229.4859287106|2036506.3797458978|1968611.8642410855|1968611.8642410855|62994.19071990497|62994.19071990497|62994.19071990497|13354.082369122882|13354.082369122882|13354.082369122882|62899.080027788565|62899.080027788565|62899.080027788565|11316.48692064168|11316.48692064168|11316.48692064168|208754.80421431988|208754.80421431988|208754.80421431988|-43571.90117907305|-43571.90117907305|-43571.90117907305|-20972.929792142782|-20972.929792142782|-20972.929792142782|-74604.34997764714|-74604.34997764714|-74604.34997764714|-42420.9309550151|-42420.9309550151|-42420.9309550151|95.11069211639357|95.11069211639357|95.11069211639357|11043.81842758221|11043.81842758221|11043.81842758221|0.0|0.0|0.0|2031606.0549609906
2020-10-24|1967615.073401855|2025388.3001926106|2034884.955804401|1967615.073401855|1967615.073401855|62377.92829069829|62377.92829069829|62377.92829069829|12816.002431254228|12816.002431254228|12816.002431254228|62361.30243864753|62361.30243864753|62361.30243864753|11191.657747707031|11191.657747707031|11191.657747707031|208863.4010499663|208863.4010499663|208863.4010499663|-42648.57947086034|-42648.57947086034|-42648.57947086034|-19422.249838888358|-19422.249838888358|-19422.249838888358|-73645.39095778935|-73645.39095778935|-73645.39095778935|-44906.78878900409|-44906.78878900409|-44906.78878900409|16.62585205074478|16.62585205074478|16.62585205074478|10113.2502662621|10113.2502662621|10113.2502662621|0.0|0.0|0.0|2029993.0016925533
2020-10-25|1966618.282562625|2023615.6872128348|2033117.1998903616|1966618.282562625|1966618.282562625|61682.93251606345|61682.93251606345|61682.93251606345|12757.414480495643|12757.414480495643|12757.414480495643|61681.53961779729|61681.53961779729|61681.53961779729|11067.007086412039|11067.007086412039|11067.007086412039|208972.82309365622|208972.82309365622|208972.82309365622|-41724.847671679454|-41724.847671679454|-41724.847671679454|-19192.785491767925|-19192.785491767925|-19192.785491767925|-72687.57790431494|-72687.57790431494|-72687.57790431494|-47388.94919362124|-47388.94919362124|-47388.94919362124|1.3928982661549452|1.3928982661549452|1.3928982661549452|9878.455218616939|9878.455218616939|9878.455218616939|0.0|0.0|0.0|2028301.2150786882
2020-10-26|1965621.4917233945|2021666.672651504|2031533.1688728433|1965621.4917233945|1965621.4917233945|61043.00086511387|61043.00086511387|61043.00086511387|12596.476525769209|12596.476525769209|12596.476525769209|61062.43241187242|61062.43241187242|61062.43241187242|10941.860140299164|10941.860140299164|10941.860140299164|209069.65997743758|209069.65997743758|209069.65997743758|-40796.336773965806|-40796.336773965806|-40796.336773965806|-18719.73075712734|-18719.73075712734|-18719.73075712734|-71727.86946659585|-71727.86946659585|-71727.86946659585|-49842.25222051641|-49842.25222051641|-49842.25222051641|-19.43154675854187|-19.43154675854187|-19.43154675854187|9540.624986571855|9540.624986571855|9540.624986571855|0.0|0.0|0.0|2026664.4925885084
2020-10-27|1964624.7008841643|2020224.6610951251|2029904.7936272053|1964624.7008841643|1964624.7008841643|60425.29371140398|60425.29371140398|60425.29371140398|12537.404884226395|12537.404884226395|12537.404884226395|60402.72029706481|60402.72029706481|60402.72029706481|10817.12897869322|10817.12897869322|10817.12897869322|209159.61737204104|209159.61737204104|209159.61737204104|-39882.20416881091|-39882.20416881091|-39882.20416881091|-18491.64928207435|-18491.64928207435|-18491.64928207435|-70758.49444669565|-70758.49444669565|-70758.49444669565|-52288.52114142111|-52288.52114142111|-52288.52114142111|22.57341433918905|22.57341433918905|22.57341433918905|9309.438101106132|9309.438101106132|9309.438101106132|0.0|0.0|0.0|2025049.9945955684
2020-10-28|1963627.910044934|2018526.2877509496|2028378.8140182504|1963627.910044934|1963627.910044934|59738.342846033585|59738.342846033585|59738.342846033585|12449.06097957592|12449.06097957592|12449.06097957592|59817.20253751727|59817.20253751727|59817.20253751727|10692.63433525215|10692.63433525215|10692.63433525215|209251.65560608663|209251.65560608663|209251.65560608663|-38986.53702795917|-38986.53702795917|-38986.53702795917|-18258.570344925585|-18258.570344925585|-18258.570344925585|-69778.05033454244|-69778.05033454244|-69778.05033454244|-54765.27928554277|-54765.27928554277|-54765.27928554277|-78.8596914836832|-78.8596914836832|-78.8596914836832|9212.288609572586|9212.288609572586|9212.288609572586|0.0|0.0|0.0|2023366.2528909675
2020-10-29|1962631.1192057035|2016500.376292035|2026566.935774363|1962631.1192057035|1962631.1192057035|59080.82971594426|59080.82971594426|59080.82971594426|12377.904641631932|12377.904641631932|12377.904641631932|59118.24133447438|59118.24133447438|59118.24133447438|10567.976743711277|10567.976743711277|10567.976743711277|209370.17422853693|209370.17422853693|209370.17422853693|-38085.928143607314|-38085.928143607314|-38085.928143607314|-17921.762121130178|-17921.762121130178|-17921.762121130178|-68796.29548592791|-68796.29548592791|-68796.29548592791|-57262.79851391383|-57262.79851391383|-57262.79851391383|-37.41161853010827|-37.41161853010827|-37.41161853010827|8868.969985173459|8868.969985173459|8868.969985173459|0.0|0.0|0.0|2021711.9489216479
2020-10-30|1961634.328366473|2015121.423878808|2024934.0194009729|1961634.328366473|1961634.328366473|58373.79872038298|58373.79872038298|58373.79872038298|12325.748310459006|12325.748310459006|12325.748310459006|58278.68802826667|58278.68802826667|58278.68802826667|10445.6641086644|10445.6641086644|10445.6641086644|209583.1825671636|209583.1825671636|209583.1825671636|-37190.54566558384|-37190.54566558384|-37190.54566558384|-18021.11622739774|-18021.11622739774|-18021.11622739774|-67835.21730694191|-67835.21730694191|-67835.21730694191|-59861.48031498737|-59861.48031498737|-59861.48031498737|95.11069211630316|95.11069211630316|95.11069211630316|8832.452556890523|8832.452556890523|8832.452556890523|0.0|0.0|0.0|2020008.1270868562
2020-10-31|1960637.537527243|2013861.6845374235|2023314.5153483036|1960637.537527243|1960637.537527243|57757.536291176315|57757.536291176315|57757.536291176315|11787.66837259053|11787.66837259053|11787.66837259053|57740.91043912564|57740.91043912564|57740.91043912564|10320.83493572975|10320.83493572975|10320.83493572975|209691.77940280992|209691.77940280992|209691.77940280992|-36267.22395737113|-36267.22395737113|-36267.22395737113|-16470.43627414357|-16470.43627414357|-16470.43627414357|-66876.25828708406|-66876.25828708406|-66876.25828708406|-62347.338148976276|-62347.338148976276|-62347.338148976276|16.625852050654295|16.625852050654295|16.625852050654295|7901.884395570467|7901.884395570467|7901.884395570467|0.0|0.0|0.0|2018395.0738184191
2020-11-01|1959640.7466880125|2011799.6428146146|2021662.6340534624|1959640.7466880125|1959640.7466880125|57062.54051654147|57062.54051654147|57062.54051654147|11729.080421832352|11729.080421832352|11729.080421832352|57061.14761827534|57061.14761827534|57061.14761827534|10196.184274434758|10196.184274434758|10196.184274434758|209801.2014465|209801.2014465|209801.2014465|-35343.492158190245|-35343.492158190245|-35343.492158190245|-16240.9719270245|-16240.9719270245|-16240.9719270245|-65918.44523360963|-65918.44523360963|-65918.44523360963|-64829.49855359351|-64829.49855359351|-64829.49855359351|1.3928982661447824|1.3928982661447824|1.3928982661447824|7667.089347926117|7667.089347926117|7667.089347926117|0.0|0.0|0.0|2016703.287204554
2020-11-02|1958643.9558487823|2010496.4986775492|2020263.6521631894|1958643.9558487823|1958643.9558487823|56422.60886559199|56422.60886559199|56422.60886559199|11568.14246710499|11568.14246710499|11568.14246710499|56442.040412350776|56442.040412350776|56442.040412350776|10071.03732832188|10071.03732832188|10071.03732832188|209898.03833028115|209898.03833028115|209898.03833028115|-34414.98126047659|-34414.98126047659|-34414.98126047659|-15767.917192380626|-15767.917192380626|-15767.917192380626|-64958.7367958905|-64958.7367958905|-64958.7367958905|-67282.80158048861|-67282.80158048861|-67282.80158048861|-19.431546758782577|-19.431546758782577|-19.431546758782577|7329.2591158790465|7329.2591158790465|7329.2591158790465|0.0|0.0|0.0|2015066.5647143743
2020-11-03|1957647.165009552|2008606.093560793|2018313.541193937|1957647.165009552|1957647.165009552|55804.90171188216|55804.90171188216|55804.90171188216|11509.0708255627|11509.0708255627|11509.0708255627|55782.32829754304|55782.32829754304|55782.32829754304|9946.306166715936|9946.306166715936|9946.306166715936|209987.99572488462|209987.99572488462|209987.99572488462|-33500.84865532168|-33500.84865532168|-33500.84865532168|-15539.835717329413|-15539.835717329413|-15539.835717329413|-63989.361775990285|-63989.361775990285|-63989.361775990285|-69729.07050139323|-69729.07050139323|-69729.07050139323|22.57341433910252|22.57341433910252|22.57341433910252|7098.0722304144|7098.0722304144|7098.0722304144|0.0|0.0|0.0|2013452.066721434
2020-11-04|1956650.3741703217|2006953.9436113941|2016817.1565730092|1956650.3741703217|1956650.3741703217|55117.95084651176|55117.95084651176|55117.95084651176|11420.726920912013|11420.726920912013|11420.726920912013|55196.81053799565|55196.81053799565|55196.81053799565|9821.811523274868|9821.811523274868|9821.811523274868|210080.0339589302|210080.0339589302|210080.0339589302|-32605.18151446995|-32605.18151446995|-32605.18151446995|-15306.756780179983|-15306.756780179983|-15306.756780179983|-63008.917663837026|-63008.917663837026|-63008.917663837026|-72205.82864551496|-72205.82864551496|-72205.82864551496|-78.85969148387679|-78.85969148387679|-78.85969148387679|7000.922738880511|7000.922738880511|7000.922738880511|0.0|0.0|0.0|2011768.3250168336
2020-11-05|1955653.583331091|2005045.7711263832|2014989.066516669|1955653.583331091|1955653.583331091|54460.43771642224|54460.43771642224|54460.43771642224|11349.570582968798|11349.570582968798|11349.570582968798|54497.8493349521|54497.8493349521|54497.8493349521|9697.153931733996|9697.153931733996|9697.153931733996|210198.55258138067|210198.55258138067|210198.55258138067|-31704.572630118088|-31704.572630118088|-31704.572630118088|-14969.948556386951|-14969.948556386951|-14969.948556386951|-62027.16281522261|-62027.16281522261|-62027.16281522261|-74703.34787388617|-74703.34787388617|-74703.34787388617|-37.411618529861876|-37.411618529861876|-37.411618529861876|6657.604114482451|6657.604114482451|6657.604114482451|0.0|0.0|0.0|2010114.0210475132
2020-11-06|1955198.1141205297|2003959.582417166|2013669.6282801449|1955198.1141205297|1955198.1141205297|53749.696221849066|53749.696221849066|53749.696221849066|11275.21884349748|11275.21884349748|11275.21884349748|53654.58552973252|53654.58552973252|53654.58552973252|9575.968792979113|9575.968792979113|9575.968792979113|210411.56113220536|210411.56113220536|210411.56113220536|-30809.386395436202|-30809.386395436202|-30809.386395436202|-15069.297779879984|-15069.297779879984|-15069.297779879984|-61066.21654965729|-61066.21654965729|-61066.21654965729|-77279.49998319527|-77279.49998319527|-77279.49998319527|95.1106921165464|95.1106921165464|95.1106921165464|6616.237469219381|6616.237469219381|6616.237469219381|0.0|0.0|0.0|2008947.810342379
2020-11-07|1954742.6449099681|2003034.1789826914|2012677.5903274028|1954742.6449099681|1954742.6449099681|53129.72329363032|53129.72329363032|53129.72329363032|10714.943497331386|10714.943497331386|10714.943497331386|53113.097441579266|53113.097441579266|53113.097441579266|9452.26711633645|9452.26711633645|9452.26711633645|210520.15818004977|210520.15818004977|210520.15818004977|-29886.260930565113|-29886.260930565113|-29886.260930565113|-13518.612943853765|-13518.612943853765|-13518.612943853765|-60107.389443220134|-60107.389443220134|-60107.389443220134|-79742.82812541998|-79742.82812541998|-79742.82812541998|16.62585205103884|16.62585205103884|16.62585205103884|5680.820090920674|5680.820090920674|5680.820090920674|0.0|0.0|0.0|2007872.3682035985
2020-11-08|1954287.1756994065|2001858.1296841602|2011769.990150591|1954287.1756994063|1954287.1756994063|52431.01701998351|52431.01701998351|52431.01701998351|10634.160138274146|10634.160138274146|10634.160138274146|52429.62412171738|52429.62412171738|52429.62412171738|9328.74395133345|9328.74395133345|9328.74395133345|210629.58043593768|210629.58043593768|210629.58043593768|-28962.725374725742|-28962.725374725742|-28962.725374725742|-13289.143713958048|-13289.143713958048|-13289.143713958048|-59149.70830316636|-59149.70830316636|-59149.70830316636|-82202.45883827285|-82202.45883827285|-82202.45883827285|1.392898266131885|1.392898266131885|1.392898266131885|5441.1758262950925|5441.1758262950925|5441.1758262950925|0.0|0.0|0.0|2006718.1927193902
2020-11-09|1953831.706488845|2000703.657220434|2010720.5040309364|1953831.706488845|1953831.706488845|51787.37487002178|51787.37487002178|51787.37487002178|10451.026775249144|10451.026775249144|10451.026775249144|51806.806416780506|51806.806416780506|51806.806416780506|9204.724501512565|9204.724501512565|9204.724501512565|210726.41753191713|210726.41753191713|210726.41753191713|-28034.410720353728|-28034.410720353728|-28034.410720353728|-12816.084096542712|-12816.084096542712|-12816.084096542712|-58190.131778867966|-58190.131778867966|-58190.131778867966|-84633.23217340389|-84633.23217340389|-84633.23217340389|-19.43154675872387|-19.43154675872387|-19.43154675872387|5098.496377269948|5098.496377269948|5098.496377269948|0.0|0.0|0.0|2005619.0813588668
2020-11-10|1953376.2372782836|1999304.4421948695|2009082.607563025|1953376.2372782836|1953376.2372782836|51165.957217299794|51165.957217299794|51165.957217299794|10369.759725408447|10369.759725408447|10369.759725408447|51143.3838029605|51143.3838029605|51143.3838029605|9081.120836198616|9081.120836198616|9081.120836198616|210816.37513871878|210816.37513871878|210816.37513871878|-27120.474358540363|-27120.474358540363|-27120.474358540363|-12587.99773871711|-12587.99773871711|-12587.99773871711|-57220.88867238862|-57220.88867238862|-57220.88867238862|-87056.9714025443|-87056.9714025443|-87056.9714025443|22.57341433928123|22.57341433928123|22.57341433928123|4862.460274825077|4862.460274825077|4862.460274825077|0.0|0.0|0.0|2004542.1944955834
2020-11-11|1952920.7680677217|1998371.4620768079|2008599.8910288764|1952920.7680677217|1952920.7680677217|50475.29585291723|50475.29585291723|50475.29585291723|10259.220412459978|10259.220412459978|10259.220412459978|50554.15554440109|50554.15554440109|50554.15554440109|8957.75368904954|8957.75368904954|8957.75368904954|210908.41358496225|210908.41358496225|210908.41358496225|-26225.003461030286|-26225.003461030286|-26225.003461030286|-12354.913918795051|-12354.913918795051|-12354.913918795051|-56240.57647365606|-56240.57647365606|-56240.57647365606|-89511.19985490169|-89511.19985490169|-89511.19985490169|-78.85969148386098|-78.85969148386098|-78.85969148386098|4760.461566312428|4760.461566312428|4760.461566312428|0.0|0.0|0.0|2003396.063920639
2020-11-12|1952465.2988571604|1997491.5641189197|2006863.3737634902|1952465.2988571604|1952465.2988571604|49814.072223815805|49814.072223815805|49814.072223815805|10165.868666217959|10165.868666217959|10165.868666217959|49851.48384234584|49851.48384234584|49851.48384234584|8834.22359380066|8834.22359380066|8834.22359380066|211026.93241961076|211026.93241961076|211026.93241961076|-25324.590820020017|-25324.590820020017|-25324.590820020017|-12018.10081222674|-12018.10081222674|-12018.10081222674|-55258.95353846232|-55258.95353846232|-55258.95353846232|-91986.18939150852|-91986.18939150852|-91986.18939150852|-37.41161853003307|-37.41161853003307|-37.41161853003307|4412.29372493407|4412.29372493407|4412.29372493407|0.0|0.0|0.0|2002279.3710809762
2020-11-13|1952009.8296465985|1996415.294018985|2005822.179396529|1952009.8296465985|1952009.8296465985|49103.33072924254|49103.33072924254|49103.33072924254|10091.516926747541|10091.516926747541|10091.516926747541|49008.22003712628|49008.22003712628|49008.22003712628|8713.038455045771|8713.038455045771|8713.038455045771|211239.94097043524|211239.94097043524|211239.94097043524|-24429.40458533811|-24429.40458533811|-24429.40458533811|-12117.45003572188|-12117.45003572188|-12117.45003572188|-54298.00727289685|-54298.00727289685|-54298.00727289685|-94562.34150081765|-94562.34150081765|-94562.34150081765|95.1106921162443|95.1106921162443|95.1106921162443|4370.9270796721985|4370.9270796721985|4370.9270796721985|0.0|0.0|0.0|2001113.1603758412
